;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
1540;{'n_estimators': 97, 'max_depth': 10, 'min_data_in_leaf': 50, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,50%;65,83%;60,51%;53,75%;55,08%;"[[14  1  4  1]
 [ 3  6  9  2]
 [ 2  2 54  2]
 [ 0  3 12  5]]"
1315;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,09%;63,33%;58,65%;54,17%;55,07%;"[[14  1  3  2]
 [ 3  7  9  1]
 [ 3  5 49  3]
 [ 2  0 12  6]]"
1342;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,97%;65,00%;59,40%;55,83%;55,06%;"[[13  2  3  2]
 [ 1 12  6  1]
 [ 5  5 50  0]
 [ 1  4 12  3]]"
1354;{'n_estimators': 96, 'max_depth': 8, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,97%;65,00%;59,40%;55,83%;55,06%;"[[13  2  3  2]
 [ 1 12  6  1]
 [ 5  5 50  0]
 [ 1  4 12  3]]"
1639;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,97%;65,00%;59,40%;55,83%;55,06%;"[[13  2  3  2]
 [ 1 12  6  1]
 [ 5  5 50  0]
 [ 1  4 12  3]]"
2043;{'n_estimators': 96, 'max_depth': 8, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,97%;65,00%;59,40%;55,83%;55,06%;"[[13  2  3  2]
 [ 1 12  6  1]
 [ 5  5 50  0]
 [ 1  4 12  3]]"
2024;{'n_estimators': 96, 'max_depth': 1, 'min_data_in_leaf': 48, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,39%;63,33%;56,62%;54,17%;55,04%;"[[13  2  3  2]
 [ 3  8  6  3]
 [ 3  4 49  4]
 [ 0  3 11  6]]"
322;{'n_estimators': 95, 'max_depth': 6, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,37%;64,17%;57,40%;54,58%;55,03%;"[[14  2  2  2]
 [ 2  8  8  2]
 [ 4  4 50  2]
 [ 1  3 11  5]]"
1042;{'n_estimators': 95, 'max_depth': 1, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,35%;64,17%;58,54%;53,75%;55,02%;"[[12  4  3  1]
 [ 1  9  7  3]
 [ 3  4 51  2]
 [ 0  4 11  5]]"
508;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,28%;64,17%;56,89%;54,58%;55,02%;"[[15  2  2  1]
 [ 2  6  9  3]
 [ 3  3 50  4]
 [ 1  3 10  6]]"
786;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,28%;64,17%;56,89%;54,58%;55,02%;"[[15  2  2  1]
 [ 2  6  9  3]
 [ 3  3 50  4]
 [ 1  3 10  6]]"
1162;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 52, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,28%;64,17%;56,89%;54,58%;55,02%;"[[15  2  2  1]
 [ 2  6  9  3]
 [ 3  3 50  4]
 [ 1  3 10  6]]"
101;{'n_estimators': 98, 'max_depth': 6, 'min_data_in_leaf': 46, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,18%;65,00%;57,89%;54,17%;55,02%;"[[14  2  2  2]
 [ 2  7  9  2]
 [ 2  4 52  2]
 [ 1  4 10  5]]"
895;{'n_estimators': 100, 'max_depth': 6, 'min_data_in_leaf': 46, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,04%;65,00%;57,89%;54,17%;55,02%;"[[14  2  2  2]
 [ 2  7  9  2]
 [ 2  4 52  2]
 [ 1  4 10  5]]"
1020;{'n_estimators': 98, 'max_depth': 6, 'min_data_in_leaf': 46, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,18%;65,00%;57,89%;54,17%;55,02%;"[[14  2  2  2]
 [ 2  7  9  2]
 [ 2  4 52  2]
 [ 1  4 10  5]]"
2385;{'n_estimators': 97, 'max_depth': 6, 'min_data_in_leaf': 46, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,18%;65,00%;57,89%;54,17%;55,02%;"[[14  2  2  2]
 [ 2  7  9  2]
 [ 2  4 52  2]
 [ 1  4 10  5]]"
1519;{'n_estimators': 99, 'max_depth': 3, 'min_data_in_leaf': 48, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,57%;65,83%;56,64%;55,42%;55,02%;"[[14  2  2  2]
 [ 2 10  6  2]
 [ 3  3 52  2]
 [ 1  5 11  3]]"
2118;{'n_estimators': 98, 'max_depth': 3, 'min_data_in_leaf': 55, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,01%;65,00%;59,74%;54,17%;55,01%;"[[15  0  4  1]
 [ 3  7  8  2]
 [ 3  1 52  4]
 [ 0  3 13  4]]"
602;{'n_estimators': 98, 'max_depth': 10, 'min_data_in_leaf': 49, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,15%;65,83%;59,17%;54,58%;55,00%;"[[16  1  2  1]
 [ 2  5 11  2]
 [ 2  3 53  2]
 [ 1  3 11  5]]"
329;{'n_estimators': 97, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,20%;65,83%;60,19%;53,75%;55,00%;"[[13  2  3  2]
 [ 3  7  8  2]
 [ 3  3 54  0]
 [ 0  3 12  5]]"
1741;{'n_estimators': 97, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,20%;65,83%;60,19%;53,75%;55,00%;"[[13  2  3  2]
 [ 3  7  8  2]
 [ 3  3 54  0]
 [ 0  3 12  5]]"
1742;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,30%;65,83%;60,19%;53,75%;55,00%;"[[13  2  3  2]
 [ 3  7  8  2]
 [ 3  3 54  0]
 [ 0  3 12  5]]"
1853;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,30%;65,83%;60,19%;53,75%;55,00%;"[[13  2  3  2]
 [ 3  7  8  2]
 [ 3  3 54  0]
 [ 0  3 12  5]]"
1952;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,30%;65,83%;60,19%;53,75%;55,00%;"[[13  2  3  2]
 [ 3  7  8  2]
 [ 3  3 54  0]
 [ 0  3 12  5]]"
47;{'n_estimators': 95, 'max_depth': 5, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,55%;64,17%;56,64%;54,58%;54,99%;"[[14  1  3  2]
 [ 3  8  6  3]
 [ 4  3 50  3]
 [ 0  4 11  5]]"
1940;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 48, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,05%;66,67%;60,71%;55,00%;54,99%;"[[16  1  2  1]
 [ 3  6  9  2]
 [ 3  3 54  0]
 [ 0  4 12  4]]"
2164;{'n_estimators': 98, 'max_depth': 10, 'min_data_in_leaf': 48, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,15%;66,67%;60,71%;55,00%;54,99%;"[[16  1  2  1]
 [ 3  6  9  2]
 [ 3  3 54  0]
 [ 0  4 12  4]]"
194;{'n_estimators': 97, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,55%;65,00%;57,17%;55,00%;54,98%;"[[14  2  3  1]
 [ 0 11  7  2]
 [ 3  3 51  3]
 [ 1  3 14  2]]"
2207;{'n_estimators': 97, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,55%;65,00%;57,17%;55,00%;54,98%;"[[14  2  3  1]
 [ 0 11  7  2]
 [ 3  3 51  3]
 [ 1  3 14  2]]"
2303;{'n_estimators': 100, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,62%;65,00%;57,17%;55,00%;54,98%;"[[14  2  3  1]
 [ 0 11  7  2]
 [ 3  3 51  3]
 [ 1  3 14  2]]"
1479;{'n_estimators': 95, 'max_depth': 2, 'min_data_in_leaf': 50, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,19%;65,00%;60,56%;54,17%;54,98%;"[[14  2  4  0]
 [ 2  7  9  2]
 [ 3  4 52  1]
 [ 2  3 10  5]]"
2039;{'n_estimators': 95, 'max_depth': 2, 'min_data_in_leaf': 50, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,19%;65,00%;60,56%;54,17%;54,98%;"[[14  2  4  0]
 [ 2  7  9  2]
 [ 3  4 52  1]
 [ 2  3 10  5]]"
978;{'n_estimators': 98, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,78%;65,00%;57,06%;54,17%;54,96%;"[[13  2  3  2]
 [ 3  7  6  4]
 [ 4  1 52  3]
 [ 0  4 10  6]]"
1146;{'n_estimators': 100, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,89%;65,00%;57,06%;54,17%;54,96%;"[[13  2  3  2]
 [ 3  7  6  4]
 [ 4  1 52  3]
 [ 0  4 10  6]]"
49;{'n_estimators': 97, 'max_depth': 4, 'min_data_in_leaf': 47, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,20%;65,00%;58,51%;54,17%;54,96%;"[[14  1  3  2]
 [ 3  7  8  2]
 [ 3  4 52  1]
 [ 0  4 11  5]]"
102;{'n_estimators': 97, 'max_depth': 4, 'min_data_in_leaf': 47, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,20%;65,00%;58,51%;54,17%;54,96%;"[[14  1  3  2]
 [ 3  7  8  2]
 [ 3  4 52  1]
 [ 0  4 11  5]]"
710;{'n_estimators': 99, 'max_depth': 4, 'min_data_in_leaf': 47, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,24%;65,00%;58,51%;54,17%;54,96%;"[[14  1  3  2]
 [ 3  7  8  2]
 [ 3  4 52  1]
 [ 0  4 11  5]]"
2277;{'n_estimators': 100, 'max_depth': 4, 'min_data_in_leaf': 47, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,14%;65,00%;58,51%;54,17%;54,96%;"[[14  1  3  2]
 [ 3  7  8  2]
 [ 3  4 52  1]
 [ 0  4 11  5]]"
2412;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 47, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,10%;65,00%;58,51%;54,17%;54,96%;"[[14  1  3  2]
 [ 3  7  8  2]
 [ 3  4 52  1]
 [ 0  4 11  5]]"
658;{'n_estimators': 100, 'max_depth': 3, 'min_data_in_leaf': 52, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,98%;65,83%;58,47%;54,58%;54,95%;"[[14  2  2  2]
 [ 2  9  7  2]
 [ 3  3 53  1]
 [ 0  3 14  3]]"
188;{'n_estimators': 95, 'max_depth': 7, 'min_data_in_leaf': 51, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,41%;65,83%;57,91%;54,58%;54,94%;"[[14  2  2  2]
 [ 2  8  8  2]
 [ 3  2 53  2]
 [ 2  3 11  4]]"
1477;{'n_estimators': 95, 'max_depth': 7, 'min_data_in_leaf': 51, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,41%;65,83%;57,91%;54,58%;54,94%;"[[14  2  2  2]
 [ 2  8  8  2]
 [ 3  2 53  2]
 [ 2  3 11  4]]"
2386;{'n_estimators': 100, 'max_depth': 4, 'min_data_in_leaf': 47, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,82%;65,83%;60,38%;54,58%;54,92%;"[[14  1  4  1]
 [ 4  8  6  2]
 [ 3  4 53  0]
 [ 0  4 12  4]]"
1228;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,85%;65,00%;57,69%;54,17%;54,92%;"[[14  2  2  2]
 [ 2  8  8  2]
 [ 3  1 52  4]
 [ 1  3 12  4]]"
1043;{'n_estimators': 95, 'max_depth': 3, 'min_data_in_leaf': 55, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,33%;63,33%;58,86%;54,17%;54,91%;"[[15  2  3  0]
 [ 3  7  8  2]
 [ 2  7 49  2]
 [ 0  3 12  5]]"
97;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,68%;66,67%;61,06%;54,17%;54,89%;"[[14  2  2  2]
 [ 3  6  9  2]
 [ 4  1 55  0]
 [ 1  2 12  5]]"
751;{'n_estimators': 95, 'max_depth': 7, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,67%;66,67%;61,06%;54,17%;54,89%;"[[14  2  2  2]
 [ 3  6  9  2]
 [ 4  1 55  0]
 [ 1  2 12  5]]"
1041;{'n_estimators': 95, 'max_depth': 7, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,67%;66,67%;61,06%;54,17%;54,89%;"[[14  2  2  2]
 [ 3  6  9  2]
 [ 4  1 55  0]
 [ 1  2 12  5]]"
1585;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 54, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,68%;66,67%;61,06%;54,17%;54,89%;"[[14  2  2  2]
 [ 3  6  9  2]
 [ 4  1 55  0]
 [ 1  2 12  5]]"
1509;{'n_estimators': 97, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,95%;66,67%;61,76%;54,17%;54,89%;"[[15  1  3  1]
 [ 3  6 10  1]
 [ 2  2 55  1]
 [ 0  4 12  4]]"
661;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 46, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,44%;63,33%;56,48%;54,17%;54,88%;"[[13  2  4  1]
 [ 3  8  6  3]
 [ 4  3 49  4]
 [ 0  4 10  6]]"
800;{'n_estimators': 96, 'max_depth': 5, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,24%;65,83%;58,39%;54,58%;54,88%;"[[15  1  2  2]
 [ 2  7  8  3]
 [ 4  1 53  2]
 [ 1  3 12  4]]"
2020;{'n_estimators': 100, 'max_depth': 5, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,31%;65,83%;58,39%;54,58%;54,88%;"[[15  1  2  2]
 [ 2  7  8  3]
 [ 4  1 53  2]
 [ 1  3 12  4]]"
659;{'n_estimators': 98, 'max_depth': 4, 'min_data_in_leaf': 51, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,74%;65,00%;58,83%;54,17%;54,85%;"[[15  2  2  1]
 [ 2  5 11  2]
 [ 4  1 52  3]
 [ 0  3 11  6]]"
1617;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 51, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,57%;64,17%;57,52%;53,75%;54,84%;"[[13  2  3  2]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 2  2 11  5]]"
1728;{'n_estimators': 100, 'max_depth': 10, 'min_data_in_leaf': 51, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,64%;64,17%;57,52%;53,75%;54,84%;"[[13  2  3  2]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 2  2 11  5]]"
2252;{'n_estimators': 99, 'max_depth': 9, 'min_data_in_leaf': 51, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,62%;64,17%;57,52%;53,75%;54,84%;"[[13  2  3  2]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 2  2 11  5]]"
2351;{'n_estimators': 99, 'max_depth': 10, 'min_data_in_leaf': 51, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,62%;64,17%;57,52%;53,75%;54,84%;"[[13  2  3  2]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 2  2 11  5]]"
1134;{'n_estimators': 96, 'max_depth': 8, 'min_data_in_leaf': 51, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,04%;66,67%;61,16%;54,17%;54,83%;"[[15  1  2  2]
 [ 3  6  9  2]
 [ 3  1 55  1]
 [ 0  2 14  4]]"
138;{'n_estimators': 97, 'max_depth': 3, 'min_data_in_leaf': 54, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,41%;64,17%;57,42%;54,58%;54,83%;"[[15  2  2  1]
 [ 4  7  7  2]
 [ 2  6 50  2]
 [ 0  4 11  5]]"
1939;{'n_estimators': 99, 'max_depth': 3, 'min_data_in_leaf': 54, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,47%;64,17%;57,42%;54,58%;54,83%;"[[15  2  2  1]
 [ 4  7  7  2]
 [ 2  6 50  2]
 [ 0  4 11  5]]"
2220;{'n_estimators': 95, 'max_depth': 7, 'min_data_in_leaf': 46, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,68%;65,00%;58,36%;54,17%;54,83%;"[[15  2  2  1]
 [ 1  7  9  3]
 [ 3  3 52  2]
 [ 1  2 13  4]]"
794;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 52, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,86%;65,00%;57,55%;54,17%;54,80%;"[[14  2  2  2]
 [ 2  7  8  3]
 [ 3  2 52  3]
 [ 2  2 11  5]]"
506;{'n_estimators': 100, 'max_depth': 3, 'min_data_in_leaf': 55, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,05%;65,00%;58,64%;54,17%;54,80%;"[[15  0  4  1]
 [ 3  7  8  2]
 [ 3  1 52  4]
 [ 0  4 12  4]]"
