;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
115;{'n_estimators': 126, 'max_depth': 6, 'min_data_in_leaf': 60, 'learning_rate': 0,6767346938775509};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,79%;65,00%;59,00%;54,17%;55,08%;"[[14  2  2  2]
 [ 3  7  9  1]
 [ 3  1 52  4]
 [ 1  2 12  5]]"
299;{'n_estimators': 79, 'max_depth': 9, 'min_data_in_leaf': 51, 'learning_rate': 0,5216326530612245};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,21%;65,00%;57,43%;54,17%;55,07%;"[[13  2  3  2]
 [ 1  9  8  2]
 [ 3  1 52  4]
 [ 1  5 10  4]]"
58;{'n_estimators': 151, 'max_depth': 9, 'min_data_in_leaf': 64, 'learning_rate': 0,653469387755102};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,93%;65,83%;58,10%;54,58%;55,06%;"[[14  3  2  1]
 [ 3  6  7  4]
 [ 4  1 53  2]
 [ 1  2 11  6]]"
101;{'n_estimators': 108, 'max_depth': 9, 'min_data_in_leaf': 26, 'learning_rate': 0,3510204081632653};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,71%;65,83%;59,81%;53,75%;54,89%;"[[13  2  3  2]
 [ 2  8  8  2]
 [ 3  2 54  1]
 [ 1  2 13  4]]"
43;{'n_estimators': 124, 'max_depth': 7, 'min_data_in_leaf': 61, 'learning_rate': 0,5526530612244898};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,68%;64,17%;57,48%;54,58%;54,87%;"[[15  1  3  1]
 [ 3  8  8  1]
 [ 3  3 50  4]
 [ 0  4 12  4]]"
255;{'n_estimators': 88, 'max_depth': 7, 'min_data_in_leaf': 31, 'learning_rate': 0,3277551020408163};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,80%;67,50%;63,45%;54,58%;54,84%;"[[14  2  3  1]
 [ 3  8  9  0]
 [ 2  1 56  1]
 [ 2  3 12  3]]"
171;{'n_estimators': 142, 'max_depth': 11, 'min_data_in_leaf': 49, 'learning_rate': 0,42081632653061224};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,14%;65,00%;58,40%;54,17%;54,81%;"[[14  1  3  2]
 [ 3  5  9  3]
 [ 3  2 52  3]
 [ 1  2 10  7]]"
188;{'n_estimators': 128, 'max_depth': 7, 'min_data_in_leaf': 39, 'learning_rate': 0,6612244897959183};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,65%;65,00%;58,40%;54,17%;54,71%;"[[15  2  2  1]
 [ 3  6  9  2]
 [ 3  3 52  2]
 [ 0  3 12  5]]"
52;{'n_estimators': 72, 'max_depth': 6, 'min_data_in_leaf': 23, 'learning_rate': 0,6689795918367347};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,46%;65,83%;61,55%;53,75%;54,70%;"[[14  2  4  0]
 [ 1  8  9  2]
 [ 3  1 54  2]
 [ 2  1 14  3]]"
141;{'n_estimators': 141, 'max_depth': 8, 'min_data_in_leaf': 56, 'learning_rate': 0,653469387755102};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,49%;65,00%;62,73%;52,50%;54,48%;"[[13  3  3  1]
 [ 1  7 11  1]
 [ 2  3 54  1]
 [ 0  2 14  4]]"
139;{'n_estimators': 106, 'max_depth': 8, 'min_data_in_leaf': 42, 'learning_rate': 0,5371428571428571};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,92%;65,83%;57,15%;54,58%;54,47%;"[[14  2  2  2]
 [ 3  9  6  2]
 [ 3  2 53  2]
 [ 2  2 13  3]]"
62;{'n_estimators': 135, 'max_depth': 7, 'min_data_in_leaf': 21, 'learning_rate': 0,6224489795918366};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,18%;66,67%;63,66%;53,33%;54,41%;"[[13  3  4  0]
 [ 3  7  9  1]
 [ 3  0 56  1]
 [ 1  3 12  4]]"
1;{'n_estimators': 159, 'max_depth': 6, 'min_data_in_leaf': 34, 'learning_rate': 0,38204081632653064};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,53%;65,00%;57,99%;53,33%;54,37%;"[[13  2  3  2]
 [ 2  8  9  1]
 [ 2  2 53  3]
 [ 1  4 11  4]]"
41;{'n_estimators': 101, 'max_depth': 11, 'min_data_in_leaf': 20, 'learning_rate': 0,5293877551020408};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,11%;67,50%;61,85%;54,58%;54,35%;"[[15  0  4  1]
 [ 2  9  9  0]
 [ 2  1 56  1]
 [ 0  3 16  1]]"
276;{'n_estimators': 144, 'max_depth': 7, 'min_data_in_leaf': 29, 'learning_rate': 0,3510204081632653};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,80%;67,50%;60,13%;53,75%;54,34%;"[[15  0  3  2]
 [ 2  6 10  2]
 [ 1  1 57  1]
 [ 1  4 12  3]]"
128;{'n_estimators': 122, 'max_depth': 11, 'min_data_in_leaf': 35, 'learning_rate': 0,4673469387755102};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,84%;65,00%;58,57%;53,33%;54,28%;"[[14  2  3  1]
 [ 2  6  9  3]
 [ 3  2 53  2]
 [ 1  2 12  5]]"
54;{'n_estimators': 93, 'max_depth': 11, 'min_data_in_leaf': 24, 'learning_rate': 0,6612244897959183};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,67%;65,83%;60,19%;52,92%;54,25%;"[[14  1  3  2]
 [ 1  7 10  2]
 [ 2  2 55  1]
 [ 0  3 14  3]]"
89;{'n_estimators': 104, 'max_depth': 8, 'min_data_in_leaf': 52, 'learning_rate': 0,5061224489795918};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,39%;65,00%;59,29%;53,33%;54,23%;"[[14  1  3  2]
 [ 2  6 10  2]
 [ 3  1 53  3]
 [ 2  2 11  5]]"
19;{'n_estimators': 153, 'max_depth': 11, 'min_data_in_leaf': 26, 'learning_rate': 0,4828571428571429};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,20%;65,83%;60,03%;53,75%;54,23%;"[[13  2  3  2]
 [ 4  8  7  1]
 [ 3  3 54  0]
 [ 1  3 12  4]]"
124;{'n_estimators': 101, 'max_depth': 11, 'min_data_in_leaf': 46, 'learning_rate': 0,41306122448979593};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,01%;65,00%;57,33%;54,17%;54,12%;"[[15  1  3  1]
 [ 2  7  8  3]
 [ 4  2 52  2]
 [ 2  3 11  4]]"
133;{'n_estimators': 130, 'max_depth': 10, 'min_data_in_leaf': 32, 'learning_rate': 0,5914285714285714};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,09%;64,17%;57,80%;52,92%;54,06%;"[[14  2  3  1]
 [ 2  7  7  4]
 [ 2  2 52  4]
 [ 1  1 14  4]]"
44;{'n_estimators': 141, 'max_depth': 7, 'min_data_in_leaf': 47, 'learning_rate': 0,45183673469387753};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,60%;65,83%;58,90%;53,75%;54,01%;"[[15  2  2  1]
 [ 2  7  9  2]
 [ 3  1 54  2]
 [ 1  2 14  3]]"
164;{'n_estimators': 84, 'max_depth': 10, 'min_data_in_leaf': 56, 'learning_rate': 0,653469387755102};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,38%;65,00%;61,78%;52,50%;53,95%;"[[13  3  3  1]
 [ 1  8 10  1]
 [ 2  3 54  1]
 [ 0  2 15  3]]"
209;{'n_estimators': 157, 'max_depth': 11, 'min_data_in_leaf': 43, 'learning_rate': 0,45183673469387753};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,41%;65,00%;58,65%;53,33%;53,60%;"[[14  2  4  0]
 [ 2  8  8  2]
 [ 3  2 53  2]
 [ 2  2 13  3]]"
233;{'n_estimators': 101, 'max_depth': 5, 'min_data_in_leaf': 53, 'learning_rate': 0,653469387755102};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,79%;61,67%;54,64%;53,33%;53,60%;"[[14  2  2  2]
 [ 3  8  6  3]
 [ 3  6 47  4]
 [ 1  1 13  5]]"
212;{'n_estimators': 130, 'max_depth': 7, 'min_data_in_leaf': 56, 'learning_rate': 0,5293877551020408};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,43%;64,17%;56,75%;53,75%;53,53%;"[[15  1  3  1]
 [ 2  8  8  2]
 [ 4  3 51  2]
 [ 1  3 13  3]]"
143;{'n_estimators': 97, 'max_depth': 11, 'min_data_in_leaf': 54, 'learning_rate': 0,5293877551020408};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,60%;63,33%;56,97%;52,50%;53,51%;"[[13  2  3  2]
 [ 2  8  8  2]
 [ 3  2 51  4]
 [ 2  1 13  4]]"
48;{'n_estimators': 106, 'max_depth': 6, 'min_data_in_leaf': 29, 'learning_rate': 0,6922448979591836};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,05%;65,00%;56,13%;54,17%;53,41%;"[[16  1  2  1]
 [ 2  8  8  2]
 [ 3  2 52  3]
 [ 2  2 14  2]]"
42;{'n_estimators': 121, 'max_depth': 5, 'min_data_in_leaf': 63, 'learning_rate': 0,40530612244897957};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,59%;65,00%;56,28%;53,33%;53,39%;"[[14  2  2  2]
 [ 3  6  7  4]
 [ 4  2 53  1]
 [ 2  2 11  5]]"
104;{'n_estimators': 79, 'max_depth': 7, 'min_data_in_leaf': 30, 'learning_rate': 0,5991836734693877};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,33%;65,83%;60,07%;53,75%;53,22%;"[[14  3  3  0]
 [ 2  9  8  1]
 [ 1  4 54  1]
 [ 2  3 13  2]]"
182;{'n_estimators': 81, 'max_depth': 10, 'min_data_in_leaf': 29, 'learning_rate': 0,4285714285714286};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,66%;64,17%;58,72%;52,08%;53,20%;"[[14  2  3  1]
 [ 2  6 11  1]
 [ 2  3 53  2]
 [ 0  4 12  4]]"
31;{'n_estimators': 93, 'max_depth': 8, 'min_data_in_leaf': 61, 'learning_rate': 0,4983673469387755};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,44%;65,00%;57,28%;52,50%;53,13%;"[[13  2  3  2]
 [ 4  6  8  2]
 [ 4  1 54  1]
 [ 0  4 11  5]]"
125;{'n_estimators': 122, 'max_depth': 6, 'min_data_in_leaf': 35, 'learning_rate': 0,45183673469387753};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,20%;63,33%;55,31%;52,50%;52,99%;"[[13  2  3  2]
 [ 2  8  7  3]
 [ 3  4 51  2]
 [ 2  2 12  4]]"
282;{'n_estimators': 137, 'max_depth': 9, 'min_data_in_leaf': 22, 'learning_rate': 0,4906122448979592};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,73%;64,17%;58,22%;52,92%;52,91%;"[[14  2  4  0]
 [ 3  8  8  1]
 [ 3  3 52  2]
 [ 0  5 12  3]]"
0;{'n_estimators': 110, 'max_depth': 5, 'min_data_in_leaf': 21, 'learning_rate': 0,6457142857142857};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,20%;63,33%;57,88%;51,67%;52,84%;"[[13  2  4  1]
 [ 2  6 10  2]
 [ 4  3 52  1]
 [ 0  4 11  5]]"
219;{'n_estimators': 111, 'max_depth': 7, 'min_data_in_leaf': 20, 'learning_rate': 0,7};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,59%;65,83%;56,33%;52,92%;52,75%;"[[14  1  3  2]
 [ 2  8  9  1]
 [ 2  1 55  2]
 [ 2  4 12  2]]"
93;{'n_estimators': 141, 'max_depth': 9, 'min_data_in_leaf': 35, 'learning_rate': 0,6224489795918366};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,48%;65,00%;61,82%;52,50%;52,68%;"[[15  1  4  0]
 [ 2  6 11  1]
 [ 3  2 54  1]
 [ 1  3 13  3]]"
39;{'n_estimators': 106, 'max_depth': 5, 'min_data_in_leaf': 44, 'learning_rate': 0,4828571428571429};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,60%;63,33%;55,53%;52,50%;52,67%;"[[15  1  3  1]
 [ 2  7  9  2]
 [ 3  3 51  3]
 [ 0  4 13  3]]"
279;{'n_estimators': 88, 'max_depth': 5, 'min_data_in_leaf': 49, 'learning_rate': 0,6379591836734694};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,91%;63,33%;55,64%;52,50%;52,56%;"[[14  2  3  1]
 [ 2  8  8  2]
 [ 4  3 51  2]
 [ 0  4 13  3]]"
29;{'n_estimators': 159, 'max_depth': 5, 'min_data_in_leaf': 33, 'learning_rate': 0,6146938775510205};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,31%;65,83%;59,45%;52,08%;52,35%;"[[14  1  3  2]
 [ 3  6 10  1]
 [ 3  0 56  1]
 [ 1  3 13  3]]"
7;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 34, 'learning_rate': 0,5991836734693877};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,41%;63,33%;58,33%;51,67%;52,14%;"[[14  2  3  1]
 [ 2  6 10  2]
 [ 3  5 52  0]
 [ 2  1 13  4]]"
193;{'n_estimators': 75, 'max_depth': 10, 'min_data_in_leaf': 63, 'learning_rate': 0,5914285714285714};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,30%;62,50%;56,78%;50,42%;51,34%;"[[13  2  4  1]
 [ 1  6 11  2]
 [ 4  3 52  1]
 [ 1  3 12  4]]"
252;{'n_estimators': 161, 'max_depth': 10, 'min_data_in_leaf': 28, 'learning_rate': 0,5216326530612245};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,46%;63,33%;55,21%;50,83%;51,18%;"[[14  3  3  0]
 [ 2  5 10  3]
 [ 3  2 53  2]
 [ 1  3 12  4]]"
184;{'n_estimators': 75, 'max_depth': 9, 'min_data_in_leaf': 49, 'learning_rate': 0,7};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,49%;63,33%;53,08%;50,00%;49,90%;"[[14  1  3  2]
 [ 3  6  9  2]
 [ 1  3 54  2]
 [ 1  3 14  2]]"
220;{'n_estimators': 93, 'max_depth': 5, 'min_data_in_leaf': 47, 'learning_rate': 0,6922448979591836};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";79,80%;62,50%;51,59%;48,75%;46,78%;"[[15  1  3  1]
 [ 4  4 10  2]
 [ 2  4 54  0]
 [ 3  2 13  2]]"
